title,artist,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,source
Christmas Time Is Here  Vocal,Vince Guaraldi Trio,4YhY2qHdBmSX33uj8ms0oq,0.583,0.191,5,-15.938,1,0.0404,0.908,0.00824,0.126,0.342,123.303,audio_features,4YhY2qHdBmSX33uj8ms0oq,spotify:track:4YhY2qHdBmSX33uj8ms0oq,https://api.spotify.com/v1/tracks/4YhY2qHdBmSX33uj8ms0oq,https://api.spotify.com/v1/audio-analysis/4YhY2qHdBmSX33uj8ms0oq,309387,4,N
Repeat After Me (Interlude),The Weeknd,2cdSh2bMoXZ97vu2zrljRU,0.315,0.616,0,-8.163,1,0.0329,0.0326,0.00247,0.105,0.118,94.987,audio_features,2cdSh2bMoXZ97vu2zrljRU,spotify:track:2cdSh2bMoXZ97vu2zrljRU,https://api.spotify.com/v1/tracks/2cdSh2bMoXZ97vu2zrljRU,https://api.spotify.com/v1/audio-analysis/2cdSh2bMoXZ97vu2zrljRU,195813,4,N
Backwards,Gucci Mane,1SKkHYkGqhadpciJKXfRhU,0.782,0.557,1,-7.419,0,0.231,0.149,0.0,0.309,0.393,130.16,audio_features,1SKkHYkGqhadpciJKXfRhU,spotify:track:1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/tracks/1SKkHYkGqhadpciJKXfRhU,https://api.spotify.com/v1/audio-analysis/1SKkHYkGqhadpciJKXfRhU,196658,4,N
Sundown Town,Vince Staples,3ZuT0Evo8chdVM6rPXXqgd,0.2,0.725,8,-4.88,0,0.0377,0.0952,0.494,0.135,0.326,69.075,audio_features,3ZuT0Evo8chdVM6rPXXqgd,spotify:track:3ZuT0Evo8chdVM6rPXXqgd,https://api.spotify.com/v1/tracks/3ZuT0Evo8chdVM6rPXXqgd,https://api.spotify.com/v1/audio-analysis/3ZuT0Evo8chdVM6rPXXqgd,349333,4,N
(You Make Me Feel Like) A Natural Woman,Aretha Franklin,3ID7KoI9h3MFhYXqyuFFXy,0.428,0.28,5,-16.657,1,0.0381,0.152,0.872,0.196,0.271,115.878,audio_features,3ID7KoI9h3MFhYXqyuFFXy,spotify:track:3ID7KoI9h3MFhYXqyuFFXy,https://api.spotify.com/v1/tracks/3ID7KoI9h3MFhYXqyuFFXy,https://api.spotify.com/v1/audio-analysis/3ID7KoI9h3MFhYXqyuFFXy,189787,3,N
Wfm,Realestk,4NMsGNHtpsNJVmKVCkKrnc,0.71,0.81,8,-6.061,0,0.282,0.0246,1.22e-05,0.229,0.566,150.066,audio_features,4NMsGNHtpsNJVmKVCkKrnc,spotify:track:4NMsGNHtpsNJVmKVCkKrnc,https://api.spotify.com/v1/tracks/4NMsGNHtpsNJVmKVCkKrnc,https://api.spotify.com/v1/audio-analysis/4NMsGNHtpsNJVmKVCkKrnc,195299,4,N
Scapegoats,Baby Keem,0Zt9ySO9K4BrQW7cfFgKFR,0.585,0.437,4,-7.145,0,0.223,0.923,0.0,0.154,0.618,80.178,audio_features,0Zt9ySO9K4BrQW7cfFgKFR,spotify:track:0Zt9ySO9K4BrQW7cfFgKFR,https://api.spotify.com/v1/tracks/0Zt9ySO9K4BrQW7cfFgKFR,https://api.spotify.com/v1/audio-analysis/0Zt9ySO9K4BrQW7cfFgKFR,76832,1,N
Holy Smokes,Trippie Redd,2BYvpocXXUPfr9fveBPtAM,0.441,0.512,6,-7.002,1,0.429,0.175,0.0,0.165,0.696,178.161,audio_features,2BYvpocXXUPfr9fveBPtAM,spotify:track:2BYvpocXXUPfr9fveBPtAM,https://api.spotify.com/v1/tracks/2BYvpocXXUPfr9fveBPtAM,https://api.spotify.com/v1/audio-analysis/2BYvpocXXUPfr9fveBPtAM,181714,5,N
Bryson,Nle Choppa,43PuMrRfbyyuz4QpZ3oAwN,0.525,0.433,6,-10.598,1,0.185,0.107,0.0,0.135,0.276,160.108,audio_features,43PuMrRfbyyuz4QpZ3oAwN,spotify:track:43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/tracks/43PuMrRfbyyuz4QpZ3oAwN,https://api.spotify.com/v1/audio-analysis/43PuMrRfbyyuz4QpZ3oAwN,194613,4,N
Oh My Gawd,Mr Eazi,5ysRcpZAYSHvqtMNKgQQ16,0.847,0.628,9,-9.257,0,0.0564,0.0422,2.82e-05,0.0792,0.631,111.998,audio_features,5ysRcpZAYSHvqtMNKgQQ16,spotify:track:5ysRcpZAYSHvqtMNKgQQ16,https://api.spotify.com/v1/tracks/5ysRcpZAYSHvqtMNKgQQ16,https://api.spotify.com/v1/audio-analysis/5ysRcpZAYSHvqtMNKgQQ16,248697,4,N
Lay It All On Me,Rudimental,3nxCiU09VzCsxkCbtQpedb,0.574,0.688,3,-4.903,0,0.0378,0.0757,0.745,0.146,0.199,122.504,audio_features,3nxCiU09VzCsxkCbtQpedb,spotify:track:3nxCiU09VzCsxkCbtQpedb,https://api.spotify.com/v1/tracks/3nxCiU09VzCsxkCbtQpedb,https://api.spotify.com/v1/audio-analysis/3nxCiU09VzCsxkCbtQpedb,239006,4,N
Particular Taste,Shawn Mendes,3isPczLtjVuERmr5hpSvIl,0.968,0.351,9,-7.084,1,0.129,0.0455,8.48e-05,0.065,0.585,111.954,audio_features,3isPczLtjVuERmr5hpSvIl,spotify:track:3isPczLtjVuERmr5hpSvIl,https://api.spotify.com/v1/tracks/3isPczLtjVuERmr5hpSvIl,https://api.spotify.com/v1/audio-analysis/3isPczLtjVuERmr5hpSvIl,175573,4,N
Thank God It'S Christmas  Nonalbum Single,Queen,3sSEbpbUVNnzU2sFZ81WAk,0.662,0.188,6,-11.608,0,0.0309,0.896,2.16e-05,0.111,0.267,117.913,audio_features,3sSEbpbUVNnzU2sFZ81WAk,spotify:track:3sSEbpbUVNnzU2sFZ81WAk,https://api.spotify.com/v1/tracks/3sSEbpbUVNnzU2sFZ81WAk,https://api.spotify.com/v1/audio-analysis/3sSEbpbUVNnzU2sFZ81WAk,243305,4,N
Why Couldn'T It Be Christmas Every Day?,Kristin Chenoweth,09EVL34Hr8e1jzFF5Hjb0v,0.707,0.582,0,-6.308,1,0.0268,0.0153,4.78e-06,0.104,0.272,115.017,audio_features,09EVL34Hr8e1jzFF5Hjb0v,spotify:track:09EVL34Hr8e1jzFF5Hjb0v,https://api.spotify.com/v1/tracks/09EVL34Hr8e1jzFF5Hjb0v,https://api.spotify.com/v1/audio-analysis/09EVL34Hr8e1jzFF5Hjb0v,229929,4,N
Million Dollar Play,Future,4lXHVnmDO5u62tGJIpTafd,0.382,0.589,6,-5.991,1,0.0359,0.484,0.0,0.131,0.511,65.627,audio_features,4lXHVnmDO5u62tGJIpTafd,spotify:track:4lXHVnmDO5u62tGJIpTafd,https://api.spotify.com/v1/tracks/4lXHVnmDO5u62tGJIpTafd,https://api.spotify.com/v1/audio-analysis/4lXHVnmDO5u62tGJIpTafd,231574,4,N
Max B,A$Ap Rocky,5oeKoJMi9g6GXEbtz1ta0f,0.705,0.747,1,-4.542,1,0.0483,0.000361,0.0,0.311,0.29,129.972,audio_features,5oeKoJMi9g6GXEbtz1ta0f,spotify:track:5oeKoJMi9g6GXEbtz1ta0f,https://api.spotify.com/v1/tracks/5oeKoJMi9g6GXEbtz1ta0f,https://api.spotify.com/v1/audio-analysis/5oeKoJMi9g6GXEbtz1ta0f,234773,4,N
Girl Like Me,Black Eyed Peas,7bal8JfR3tSB9Qgf7wAGPL,0.729,0.646,5,-7.953,0,0.0686,0.0248,0.0,0.168,0.54,125.007,audio_features,7bal8JfR3tSB9Qgf7wAGPL,spotify:track:7bal8JfR3tSB9Qgf7wAGPL,https://api.spotify.com/v1/tracks/7bal8JfR3tSB9Qgf7wAGPL,https://api.spotify.com/v1/audio-analysis/7bal8JfR3tSB9Qgf7wAGPL,148800,4,N
Call On Me  Ryan Riback Extended Remix,Starley,1As4KC3YYpu89aBt7EqL2m,0.643,0.793,8,-8.944,0,0.326,0.00212,0.103,0.458,0.198,126.32,audio_features,1As4KC3YYpu89aBt7EqL2m,spotify:track:1As4KC3YYpu89aBt7EqL2m,https://api.spotify.com/v1/tracks/1As4KC3YYpu89aBt7EqL2m,https://api.spotify.com/v1/audio-analysis/1As4KC3YYpu89aBt7EqL2m,454440,4,N
Beat The Odds,Lil Tjay,6i2TnQIeJPcHOje8OOWmKb,0.732,0.769,2,-7.705,0,0.246,0.379,0.0,0.156,0.569,144.103,audio_features,6i2TnQIeJPcHOje8OOWmKb,spotify:track:6i2TnQIeJPcHOje8OOWmKb,https://api.spotify.com/v1/tracks/6i2TnQIeJPcHOje8OOWmKb,https://api.spotify.com/v1/audio-analysis/6i2TnQIeJPcHOje8OOWmKb,153362,4,N
All In,Youngboy Never Broke Again,6K2anECyrckidwf5wxS78Q,0.769,0.807,11,-2.966,1,0.306,0.0515,0.0,0.111,0.364,82.422,audio_features,6K2anECyrckidwf5wxS78Q,spotify:track:6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/tracks/6K2anECyrckidwf5wxS78Q,https://api.spotify.com/v1/audio-analysis/6K2anECyrckidwf5wxS78Q,139845,4,N
Third Eye,Florence + The Machine,29edGmNPbEZXFAxa4bu2ze,0.21,0.779,2,-5.566,1,0.0411,0.00149,2.36e-05,0.0876,0.206,81.669,audio_features,29edGmNPbEZXFAxa4bu2ze,spotify:track:29edGmNPbEZXFAxa4bu2ze,https://api.spotify.com/v1/tracks/29edGmNPbEZXFAxa4bu2ze,https://api.spotify.com/v1/audio-analysis/29edGmNPbEZXFAxa4bu2ze,291373,4,N
Safaera,Bad Bunny,3TRWCsd48IcScPGMufEZcT,0.864,0.879,7,-1.798,1,0.256,0.0232,3.77e-06,0.038,0.922,102.001,audio_features,3TRWCsd48IcScPGMufEZcT,spotify:track:3TRWCsd48IcScPGMufEZcT,https://api.spotify.com/v1/tracks/3TRWCsd48IcScPGMufEZcT,https://api.spotify.com/v1/audio-analysis/3TRWCsd48IcScPGMufEZcT,153287,4,N
For Tonight,Giveon,2OTRqsDes7OYRRwbF2JXsa,0.576,0.36,7,-9.321,1,0.0352,0.406,0.000103,0.161,0.166,126.836,audio_features,2OTRqsDes7OYRRwbF2JXsa,spotify:track:2OTRqsDes7OYRRwbF2JXsa,https://api.spotify.com/v1/tracks/2OTRqsDes7OYRRwbF2JXsa,https://api.spotify.com/v1/audio-analysis/2OTRqsDes7OYRRwbF2JXsa,182440,3,N
Raising Hell,Kesha,6jsgk9yNODl0bS7vNn2Mpx,0.822,0.587,6,-9.886,0,0.112,0.00208,0.00153,0.112,0.415,122.998,audio_features,6jsgk9yNODl0bS7vNn2Mpx,spotify:track:6jsgk9yNODl0bS7vNn2Mpx,https://api.spotify.com/v1/tracks/6jsgk9yNODl0bS7vNn2Mpx,https://api.spotify.com/v1/audio-analysis/6jsgk9yNODl0bS7vNn2Mpx,150423,4,N
Panini,Lil Nas X,6fTt0CH2t0mdeB2N9XFG5r,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,6fTt0CH2t0mdeB2N9XFG5r,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,114893,4,N
Cigarettes,Juice Wrld,67VxWciiaYZYy3NTlyCtp7,0.654,0.285,5,-13.379,0,0.0375,0.0966,0.0216,0.105,0.148,82.997,audio_features,67VxWciiaYZYy3NTlyCtp7,spotify:track:67VxWciiaYZYy3NTlyCtp7,https://api.spotify.com/v1/tracks/67VxWciiaYZYy3NTlyCtp7,https://api.spotify.com/v1/audio-analysis/67VxWciiaYZYy3NTlyCtp7,183992,4,N
Red Light Green Light,Dababy,0LatE4S9UtCDwIdGQsFFKL,0.707,0.74,11,-4.311,0,0.0509,0.179,0.0,0.612,0.336,127.974,audio_features,0LatE4S9UtCDwIdGQsFFKL,spotify:track:0LatE4S9UtCDwIdGQsFFKL,https://api.spotify.com/v1/tracks/0LatE4S9UtCDwIdGQsFFKL,https://api.spotify.com/v1/audio-analysis/0LatE4S9UtCDwIdGQsFFKL,189907,4,N
Bad Girls,Lil Skies,1ibRqifchaAfeNdQGpbRVW,0.857,0.7,2,-14.506,0,0.0358,0.00387,0.0164,0.411,0.973,120.529,audio_features,1ibRqifchaAfeNdQGpbRVW,spotify:track:1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/tracks/1ibRqifchaAfeNdQGpbRVW,https://api.spotify.com/v1/audio-analysis/1ibRqifchaAfeNdQGpbRVW,295107,4,N
Moshpit,Kodak Black,6XrRiRgDivf3Kv4CKuQh9o,0.764,0.649,1,-7.517,1,0.318,0.0196,0.0,0.131,0.335,135.036,audio_features,6XrRiRgDivf3Kv4CKuQh9o,spotify:track:6XrRiRgDivf3Kv4CKuQh9o,https://api.spotify.com/v1/tracks/6XrRiRgDivf3Kv4CKuQh9o,https://api.spotify.com/v1/audio-analysis/6XrRiRgDivf3Kv4CKuQh9o,176353,4,N
Peach Jam,88Rising,1WI8MH3HPGjzpU0ywLahwt,0.538,0.52,7,-10.143,1,0.08,0.588,0.00912,0.301,0.0775,113.081,audio_features,1WI8MH3HPGjzpU0ywLahwt,spotify:track:1WI8MH3HPGjzpU0ywLahwt,https://api.spotify.com/v1/tracks/1WI8MH3HPGjzpU0ywLahwt,https://api.spotify.com/v1/audio-analysis/1WI8MH3HPGjzpU0ywLahwt,125468,3,N
Chill Bill,Rob $Tone,0Q2swhyruD6aEgLVAOY03T,0.911,0.439,10,-9.99,0,0.119,0.0409,0.00307,0.0879,0.188,108.035,audio_features,0Q2swhyruD6aEgLVAOY03T,spotify:track:0Q2swhyruD6aEgLVAOY03T,https://api.spotify.com/v1/tracks/0Q2swhyruD6aEgLVAOY03T,https://api.spotify.com/v1/audio-analysis/0Q2swhyruD6aEgLVAOY03T,182012,4,N
To The Bone,Quavo,0d9oqmTm5fqhml3wg7FEs1,0.545,0.68,6,-5.112,0,0.293,0.127,6.09e-06,0.327,0.422,101.04,audio_features,0d9oqmTm5fqhml3wg7FEs1,spotify:track:0d9oqmTm5fqhml3wg7FEs1,https://api.spotify.com/v1/tracks/0d9oqmTm5fqhml3wg7FEs1,https://api.spotify.com/v1/audio-analysis/0d9oqmTm5fqhml3wg7FEs1,180594,4,N
Used To,Drake,49pLX7EgbkUjAT7IL1fmIx,0.607,0.699,3,-7.83,0,0.237,0.0218,0.0,0.101,0.403,164.84,audio_features,49pLX7EgbkUjAT7IL1fmIx,spotify:track:49pLX7EgbkUjAT7IL1fmIx,https://api.spotify.com/v1/tracks/49pLX7EgbkUjAT7IL1fmIx,https://api.spotify.com/v1/audio-analysis/49pLX7EgbkUjAT7IL1fmIx,181200,4,N
Wona,Mumford & Sons,3IlbpxM6lji2UsBL2VYIAn,0.586,0.514,1,-11.928,0,0.0395,0.643,0.421,0.11,0.155,156.96,audio_features,3IlbpxM6lji2UsBL2VYIAn,spotify:track:3IlbpxM6lji2UsBL2VYIAn,https://api.spotify.com/v1/tracks/3IlbpxM6lji2UsBL2VYIAn,https://api.spotify.com/v1/audio-analysis/3IlbpxM6lji2UsBL2VYIAn,274553,4,N
I'Ve Got My Love To Keep Me Warm,Ella Fitzgerald,3v4eMbWva038lKKBeJyQ0D,0.614,0.309,10,-18.638,1,0.0274,0.314,0.513,0.797,0.65,82.054,audio_features,3v4eMbWva038lKKBeJyQ0D,spotify:track:3v4eMbWva038lKKBeJyQ0D,https://api.spotify.com/v1/tracks/3v4eMbWva038lKKBeJyQ0D,https://api.spotify.com/v1/audio-analysis/3v4eMbWva038lKKBeJyQ0D,155256,4,N
Candy Paint,Post Malone,6ZtwdeVjftdLrrIHyUZELk,0.884,0.614,1,-9.512,1,0.0955,0.336,0.55,0.124,0.682,117.027,audio_features,6ZtwdeVjftdLrrIHyUZELk,spotify:track:6ZtwdeVjftdLrrIHyUZELk,https://api.spotify.com/v1/tracks/6ZtwdeVjftdLrrIHyUZELk,https://api.spotify.com/v1/audio-analysis/6ZtwdeVjftdLrrIHyUZELk,110760,4,N
Sicko Mode  Skrillex Remix,Travis Scott,0QQwlREWKKxRUPPbpaKZJS,0.422,0.827,7,-5.759,0,0.197,0.000859,0.00231,0.179,0.408,175.071,audio_features,0QQwlREWKKxRUPPbpaKZJS,spotify:track:0QQwlREWKKxRUPPbpaKZJS,https://api.spotify.com/v1/tracks/0QQwlREWKKxRUPPbpaKZJS,https://api.spotify.com/v1/audio-analysis/0QQwlREWKKxRUPPbpaKZJS,291080,4,N
Freak N You,Dj Khaled,4iv2W97CTO48UlM22dZeC8,0.793,0.455,5,-7.195,0,0.367,0.0506,0.0,0.115,0.145,125.921,audio_features,4iv2W97CTO48UlM22dZeC8,spotify:track:4iv2W97CTO48UlM22dZeC8,https://api.spotify.com/v1/tracks/4iv2W97CTO48UlM22dZeC8,https://api.spotify.com/v1/audio-analysis/4iv2W97CTO48UlM22dZeC8,207682,4,N
Forever,Labrinth,6N22FZs2ZhPBYi3b9XPajV,0.316,0.63,5,-5.963,1,0.117,0.471,0.262,0.205,0.313,89.643,audio_features,6N22FZs2ZhPBYi3b9XPajV,spotify:track:6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/tracks/6N22FZs2ZhPBYi3b9XPajV,https://api.spotify.com/v1/audio-analysis/6N22FZs2ZhPBYi3b9XPajV,153294,1,N
This Is Why,Paramore,2avfqcTmcj4kIbHam8NIYO,0.722,0.765,11,-6.884,0,0.0391,0.00398,0.00361,0.0962,0.673,123.03,audio_features,2avfqcTmcj4kIbHam8NIYO,spotify:track:2avfqcTmcj4kIbHam8NIYO,https://api.spotify.com/v1/tracks/2avfqcTmcj4kIbHam8NIYO,https://api.spotify.com/v1/audio-analysis/2avfqcTmcj4kIbHam8NIYO,207652,4,N
Wish,Diplo,56WS6Ixf2U211SB12Agw7r,0.763,0.431,6,-13.015,0,0.0308,0.0225,0.857,0.13,0.237,94.004,audio_features,56WS6Ixf2U211SB12Agw7r,spotify:track:56WS6Ixf2U211SB12Agw7r,https://api.spotify.com/v1/tracks/56WS6Ixf2U211SB12Agw7r,https://api.spotify.com/v1/audio-analysis/56WS6Ixf2U211SB12Agw7r,179362,4,N
I Am Who They Say I Am,Youngboy Never Broke Again,6xL9MJ2yt39HPPZPyGkRy8,0.768,0.79,1,-5.091,1,0.191,0.0754,1.79e-06,0.13,0.398,84.95,audio_features,6xL9MJ2yt39HPPZPyGkRy8,spotify:track:6xL9MJ2yt39HPPZPyGkRy8,https://api.spotify.com/v1/tracks/6xL9MJ2yt39HPPZPyGkRy8,https://api.spotify.com/v1/audio-analysis/6xL9MJ2yt39HPPZPyGkRy8,180706,4,N
Glory,Lil Wayne,6kFtBzH9q4bHrODS3GIH3T,0.571,0.853,2,-3.916,0,0.0427,0.000254,0.0,0.101,0.39,120.084,audio_features,6kFtBzH9q4bHrODS3GIH3T,spotify:track:6kFtBzH9q4bHrODS3GIH3T,https://api.spotify.com/v1/tracks/6kFtBzH9q4bHrODS3GIH3T,https://api.spotify.com/v1/audio-analysis/6kFtBzH9q4bHrODS3GIH3T,214013,4,N
I Wanna Dance With Somebody (Who Loves Me),Whitney Houston,5YKS47BaYuN6sCBoKkLCgN,0.758,0.72,8,-13.025,1,0.0713,0.000144,0.894,0.061,0.666,125.988,audio_features,5YKS47BaYuN6sCBoKkLCgN,spotify:track:5YKS47BaYuN6sCBoKkLCgN,https://api.spotify.com/v1/tracks/5YKS47BaYuN6sCBoKkLCgN,https://api.spotify.com/v1/audio-analysis/5YKS47BaYuN6sCBoKkLCgN,370413,4,N
White Tee,Summer Walker,5xXsZtjXXCVSgktkwtderk,0.791,0.366,1,-8.337,1,0.0966,0.744,7.24e-06,0.106,0.335,124.878,audio_features,5xXsZtjXXCVSgktkwtderk,spotify:track:5xXsZtjXXCVSgktkwtderk,https://api.spotify.com/v1/tracks/5xXsZtjXXCVSgktkwtderk,https://api.spotify.com/v1/audio-analysis/5xXsZtjXXCVSgktkwtderk,211373,4,N
I Sip,Tory Lanez,13OJpxfBihLSULgO7yKadc,0.414,0.987,9,0.737,1,0.427,0.409,0.0,0.822,0.445,139.764,audio_features,13OJpxfBihLSULgO7yKadc,spotify:track:13OJpxfBihLSULgO7yKadc,https://api.spotify.com/v1/tracks/13OJpxfBihLSULgO7yKadc,https://api.spotify.com/v1/audio-analysis/13OJpxfBihLSULgO7yKadc,82299,4,N
Lil Wayne,Trippie Redd,4mHgYpuGHu99Mw69E83CP2,0.767,0.538,0,-6.044,0,0.052,0.68,0.0,0.192,0.343,81.031,audio_features,4mHgYpuGHu99Mw69E83CP2,spotify:track:4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/tracks/4mHgYpuGHu99Mw69E83CP2,https://api.spotify.com/v1/audio-analysis/4mHgYpuGHu99Mw69E83CP2,121680,4,N
Gang Gang,Polo G,2fULrwNmq6FsePDzDjQiWV,0.752,0.563,3,-8.066,0,0.209,0.146,0.0,0.103,0.551,145.05,audio_features,2fULrwNmq6FsePDzDjQiWV,spotify:track:2fULrwNmq6FsePDzDjQiWV,https://api.spotify.com/v1/tracks/2fULrwNmq6FsePDzDjQiWV,https://api.spotify.com/v1/audio-analysis/2fULrwNmq6FsePDzDjQiWV,178776,4,N
Nightmare,Offset,0iPb0dxCtjFcmFa2ElfBJ5,0.934,0.694,9,-4.455,0,0.175,0.117,0.0,0.239,0.464,129.028,audio_features,0iPb0dxCtjFcmFa2ElfBJ5,spotify:track:0iPb0dxCtjFcmFa2ElfBJ5,https://api.spotify.com/v1/tracks/0iPb0dxCtjFcmFa2ElfBJ5,https://api.spotify.com/v1/audio-analysis/0iPb0dxCtjFcmFa2ElfBJ5,182326,4,N
Rockin' Around The Christmas Tree  Rerecorded Version,Brenda Lee,6DZ0ut4MATfUe4YMsNOPHy,0.682,0.641,8,-8.904,1,0.0384,0.564,0.0,0.224,0.824,141.003,audio_features,6DZ0ut4MATfUe4YMsNOPHy,spotify:track:6DZ0ut4MATfUe4YMsNOPHy,https://api.spotify.com/v1/tracks/6DZ0ut4MATfUe4YMsNOPHy,https://api.spotify.com/v1/audio-analysis/6DZ0ut4MATfUe4YMsNOPHy,126146,4,N
Repeat It,Lil Tecca,1iZOWHN0TQdGwaFY8IoWup,0.607,0.679,11,-7.603,0,0.407,0.0573,0.0,0.0837,0.564,108.745,audio_features,1iZOWHN0TQdGwaFY8IoWup,spotify:track:1iZOWHN0TQdGwaFY8IoWup,https://api.spotify.com/v1/tracks/1iZOWHN0TQdGwaFY8IoWup,https://api.spotify.com/v1/audio-analysis/1iZOWHN0TQdGwaFY8IoWup,190345,3,N
Freak,Ty Dolla $Ign,6oECOh5nAYmxz4EiYhjsPi,0.747,0.482,11,-8.472,1,0.131,0.0897,0.0,0.109,0.716,105.085,audio_features,6oECOh5nAYmxz4EiYhjsPi,spotify:track:6oECOh5nAYmxz4EiYhjsPi,https://api.spotify.com/v1/tracks/6oECOh5nAYmxz4EiYhjsPi,https://api.spotify.com/v1/audio-analysis/6oECOh5nAYmxz4EiYhjsPi,187671,4,N
Flesh Without Blood,Grimes,7e3UmUN1GazN2yeOn7hWbb,0.615,0.94,8,-6.088,1,0.0454,0.000883,0.759,0.352,0.883,156.013,audio_features,7e3UmUN1GazN2yeOn7hWbb,spotify:track:7e3UmUN1GazN2yeOn7hWbb,https://api.spotify.com/v1/tracks/7e3UmUN1GazN2yeOn7hWbb,https://api.spotify.com/v1/audio-analysis/7e3UmUN1GazN2yeOn7hWbb,261731,4,N
Nothing,Cooliecut,6Re2AwZUVlgBng04BZTauW,0.818,0.399,1,-9.927,0,0.111,0.308,0.00253,0.18,0.838,73.765,audio_features,6Re2AwZUVlgBng04BZTauW,spotify:track:6Re2AwZUVlgBng04BZTauW,https://api.spotify.com/v1/tracks/6Re2AwZUVlgBng04BZTauW,https://api.spotify.com/v1/audio-analysis/6Re2AwZUVlgBng04BZTauW,209107,4,N
Not Afraid Anymore,Halsey,6qdXHLXnqi1qGZJgR0GYbp,0.582,0.708,5,-8.944,0,0.0287,0.00176,0.39,0.333,0.499,131.988,audio_features,6qdXHLXnqi1qGZJgR0GYbp,spotify:track:6qdXHLXnqi1qGZJgR0GYbp,https://api.spotify.com/v1/tracks/6qdXHLXnqi1qGZJgR0GYbp,https://api.spotify.com/v1/audio-analysis/6qdXHLXnqi1qGZJgR0GYbp,229909,4,N
Overdrive,Drake,2fvViRJkr7TKALLTb5Js1c,0.664,0.864,4,-8.534,0,0.078,0.206,0.0811,0.101,0.185,119.994,audio_features,2fvViRJkr7TKALLTb5Js1c,spotify:track:2fvViRJkr7TKALLTb5Js1c,https://api.spotify.com/v1/tracks/2fvViRJkr7TKALLTb5Js1c,https://api.spotify.com/v1/audio-analysis/2fvViRJkr7TKALLTb5Js1c,280027,4,N
Salvatore,Lana Del Rey,3ywq1JwwitXZ7XXVB0l5f0,0.307,0.0125,3,-30.037,1,0.0365,0.991,0.873,0.0905,0.505,87.195,audio_features,3ywq1JwwitXZ7XXVB0l5f0,spotify:track:3ywq1JwwitXZ7XXVB0l5f0,https://api.spotify.com/v1/tracks/3ywq1JwwitXZ7XXVB0l5f0,https://api.spotify.com/v1/audio-analysis/3ywq1JwwitXZ7XXVB0l5f0,132776,4,N
Hittas,Lil Wayne,2334WaCjswLcRIRgTTPWaZ,0.661,0.746,8,-2.223,0,0.25,0.362,0.0,0.454,0.678,83.935,audio_features,2334WaCjswLcRIRgTTPWaZ,spotify:track:2334WaCjswLcRIRgTTPWaZ,https://api.spotify.com/v1/tracks/2334WaCjswLcRIRgTTPWaZ,https://api.spotify.com/v1/audio-analysis/2334WaCjswLcRIRgTTPWaZ,303667,4,N
Kod,J. Cole,4PRnYCH5hoxypKVcOBvx3a,0.371,0.131,7,-23.899,0,0.0422,0.898,0.925,0.0847,0.0656,106.872,audio_features,4PRnYCH5hoxypKVcOBvx3a,spotify:track:4PRnYCH5hoxypKVcOBvx3a,https://api.spotify.com/v1/tracks/4PRnYCH5hoxypKVcOBvx3a,https://api.spotify.com/v1/audio-analysis/4PRnYCH5hoxypKVcOBvx3a,442693,4,N
If I Die Young,The Band Perry,4F7lBgkFp0BbO5ClrKrTXU,0.563,0.524,6,-6.176,0,0.32,0.185,0.0,0.0996,0.475,155.646,audio_features,4F7lBgkFp0BbO5ClrKrTXU,spotify:track:4F7lBgkFp0BbO5ClrKrTXU,https://api.spotify.com/v1/tracks/4F7lBgkFp0BbO5ClrKrTXU,https://api.spotify.com/v1/audio-analysis/4F7lBgkFp0BbO5ClrKrTXU,134376,3,N
Shake It Up,Trippie Redd,3oIzPgwgKmZOXNFGNl0kyB,0.576,0.869,11,-4.624,0,0.0496,0.0133,0.0,0.14,0.809,80.98,audio_features,3oIzPgwgKmZOXNFGNl0kyB,spotify:track:3oIzPgwgKmZOXNFGNl0kyB,https://api.spotify.com/v1/tracks/3oIzPgwgKmZOXNFGNl0kyB,https://api.spotify.com/v1/audio-analysis/3oIzPgwgKmZOXNFGNl0kyB,201347,4,N
Potential Breakup Song,Aly & Aj,1g2GZKesMLKhrVsi8WsylM,0.55,0.892,6,-4.159,0,0.0366,0.000372,0.00103,0.0906,0.514,158.036,audio_features,1g2GZKesMLKhrVsi8WsylM,spotify:track:1g2GZKesMLKhrVsi8WsylM,https://api.spotify.com/v1/tracks/1g2GZKesMLKhrVsi8WsylM,https://api.spotify.com/v1/audio-analysis/1g2GZKesMLKhrVsi8WsylM,218333,4,N
